batavg,batsr,bowlavg,bowleco,bowlsr,ball_no,innings,runs
17.7,116.44,31.3,8.39,22.3,8.3,2,4
17.7,116.44,31.3,8.39,22.3,8.4,2,7
8,100,31.3,8.39,22.3,8.5,2,1
34.66,138.66,31.3,8.39,22.3,8.6,2,4
8,100,0,8.88,0,9.1,2,1
34.66,138.66,0,8.88,0,9.2,2,1
8,100,0,8.88,0,9.3,2,7
44.45,132.88,0,8.88,0,9.4,2,0
44.45,132.88,0,8.88,0,9.5,2,1
34.66,138.66,0,8.88,0,9.6,2,1
34.66,138.66,49.33,9.86,30,10.1,2,0
34.66,138.66,49.33,9.86,30,10.2,2,4
34.66,138.66,49.33,9.86,30,10.3,2,0
34.66,138.66,49.33,9.86,30,10.4,2,0
34.66,138.66,49.33,9.86,30,10.5,2,1
44.45,132.88,49.33,9.86,30,10.6,2,0
44.45,132.88,49.33,9.86,30,10.7,2,3
25.87,143.75,29.84,8.11,22,12.1,2,1
34.66,138.66,29.84,8.11,22,12.2,2,0
34.66,138.66,29.84,8.11,22,12.3,2,0
34.66,138.66,29.84,8.11,22,12.4,2,7
25.87,143.75,29.84,8.11,22,12.5,2,1
6.28,69.84,29.84,8.11,22,12.6,2,1
25.87,143.75,29.84,8.11,22,14.1,2,1
6.28,69.84,29.84,8.11,22,14.2,2,2
6.28,69.84,29.84,8.11,22,14.3,2,0
6.28,69.84,29.84,8.11,22,14.4,2,1
25.87,143.75,29.84,8.11,22,14.5,2,1
6.28,69.84,29.84,8.11,22,14.6,2,6
6.28,69.84,24.4,7.32,20,16.1,2,0
6.28,69.84,24.4,7.32,20,16.2,2,7
0,120,24.4,7.32,20,16.3,2,1
25.87,143.75,24.4,7.32,20,16.4,2,4
25.87,143.75,24.4,7.32,20,16.5,2,6
25.87,143.75,24.4,7.32,20,16.6,2,1
0,120,24.4,7.32,20,16.7,2,4
25.87,143.75,31.3,8.39,22.3,17.1,2,1
0,120,31.3,8.39,22.3,17.2,2,6
0,120,31.3,8.39,22.3,17.3,2,4
0,120,31.3,8.39,22.3,17.4,2,4
0,120,31.3,8.39,22.3,17.5,2,7
30.66,109.52,31.3,8.39,22.3,17.6,2,1
30.66,109.52,24.4,7.32,20,18.1,2,0
30.66,109.52,24.4,7.32,20,18.2,2,1
25.87,143.75,24.4,7.32,20,18.3,2,2
25.87,143.75,24.4,7.32,20,18.4,2,2
25.87,143.75,24.4,7.32,20,18.5,2,0
25.87,143.75,24.4,7.32,20,18.6,2,1
30.66,109.52,24.4,7.32,20,18.7,2,0
25.87,143.75,31.3,8.39,22.3,19.1,2,1
25.87,143.75,31.3,8.39,22.3,19.2,2,6
25.87,143.75,31.3,8.39,22.3,19.3,2,0
25.87,143.75,31.3,8.39,22.3,19.4,2,0
25.87,143.75,31.3,8.39,22.3,19.5,2,0
25.87,143.75,31.3,8.39,22.3,19.6,2,1
26.45,112.35,0,16.33,0,0.1,1,0
26.45,112.35,0,16.33,0,0.2,1,1
35.7,120.2,0,16.33,0,0.3,1,1
26.45,112.35,0,16.33,0,0.4,1,0
26.45,112.35,0,16.33,0,0.5,1,1
35.7,120.2,0,16.33,0,0.6,1,7
35.7,120.2,26.31,8.45,18.6,1.1,1,2
35.7,120.2,26.31,8.45,18.6,1.2,1,1
5,69.76,26.31,8.45,18.6,1.3,1,0
5,69.76,26.31,8.45,18.6,1.4,1,0
5,69.76,26.31,8.45,18.6,1.5,1,3
35.7,120.2,26.31,8.45,18.6,1.6,1,0
5,69.76,0,16.33,0,2.1,1,7
24.75,130.26,0,16.33,0,2.2,1,0
24.75,130.26,0,16.33,0,2.3,1,1
35.7,120.2,0,16.33,0,2.4,1,1
24.75,130.26,0,16.33,0,2.5,1,0
24.75,130.26,0,16.33,0,2.6,1,0
35.7,120.2,32.62,8.21,23.8,4.1,1,4
35.7,120.2,32.62,8.21,23.8,4.2,1,0
24.75,130.26,32.62,8.21,23.8,4.3,1,0
24.75,130.26,32.62,8.21,23.8,4.4,1,1
35.7,120.2,32.62,8.21,23.8,4.5,1,4
35.7,120.2,32.62,8.21,23.8,4.6,1,4
24.75,130.26,26.31,8.45,18.6,5.1,1,4
24.75,130.26,26.31,8.45,18.6,5.2,1,4
24.75,130.26,26.31,8.45,18.6,5.3,1,1
35.7,120.2,26.31,8.45,18.6,5.4,1,0
24.75,130.26,26.31,8.45,18.6,5.5,1,4
24.75,130.26,26.31,8.45,18.6,5.6,1,0
35.7,120.2,9.58,6.76,8.5,6.1,1,0
35.7,120.2,9.58,6.76,8.5,6.2,1,1
24.75,130.26,9.58,6.76,8.5,6.3,1,2
24.75,130.26,9.58,6.76,8.5,6.4,1,1
35.7,120.2,9.58,6.76,8.5,6.5,1,4
35.7,120.2,9.58,6.76,8.5,6.6,1,1
24.75,130.26,9.58,6.76,8.5,8.1,1,4
24.75,130.26,9.58,6.76,8.5,8.2,1,0
24.75,130.26,9.58,6.76,8.5,8.3,1,0
24.75,130.26,9.58,6.76,8.5,8.4,1,6
24.75,130.26,9.58,6.76,8.5,8.5,1,7
35.7,120.2,32.62,8.21,23.8,10.2,1,1
35.7,120.2,9.58,6.76,8.5,12.1,1,1
35.7,120.2,9.58,6.76,8.5,12.4,1,1
35.7,120.2,9.58,6.76,8.5,12.6,1,0
35.7,120.2,9.58,6.76,8.5,14.1,1,1
35.7,120.2,9.58,6.76,8.5,14.7,1,1
35.7,120.2,32.62,8.21,23.8,16.4,1,1
2,28.57,32.62,8.21,23.8,16.7,1,1
2,28.57,0,16.33,0,17.1,1,1
35.7,120.2,0,16.33,0,17.2,1,4
35.7,120.2,0,16.33,0,17.3,1,3
2,28.57,0,16.33,0,17.4,1,6
2,28.57,0,16.33,0,17.5,1,1
35.7,120.2,0,16.33,0,17.6,1,4
2,28.57,32.62,8.21,23.8,18.1,1,0
2,28.57,32.62,8.21,23.8,18.2,1,0
2,28.57,32.62,8.21,23.8,18.3,1,1
35.7,120.2,32.62,8.21,23.8,18.4,1,0
35.7,120.2,32.62,8.21,23.8,18.5,1,0
35.7,120.2,32.62,8.21,23.8,18.6,1,7
2,28.57,32.62,8.21,23.8,18.7,1,0
2,28.57,0,16.33,0,19.1,1,1
0,50,0,16.33,0,19.2,1,0
0,50,0,16.33,0,19.3,1,0
0,50,0,16.33,0,19.4,1,2
0,50,0,16.33,0,19.5,1,7
2,28.57,0,16.33,0,19.6,1,2
43.63,126.64,33.7,7.71,26.2,0.1,2,7
45,153.4,33.7,7.71,26.2,0.2,2,0
45,153.4,33.7,7.71,26.2,0.3,2,0
45,153.4,33.7,7.71,26.2,0.4,2,4
45,153.4,33.7,7.71,26.2,0.5,2,1
45,153.4,48.8,9.69,30.2,1.1,2,2
45,153.4,48.8,9.69,30.2,1.2,2,1
45,153.4,48.8,9.69,30.2,1.4,2,4
45,153.4,48.8,9.69,30.2,1.5,2,0
45,153.4,48.8,9.69,30.2,1.6,2,0
45,153.4,33.7,7.71,26.2,2.2,2,0
45,153.4,33.7,7.71,26.2,2.3,2,0
45,153.4,33.7,7.71,26.2,2.4,2,1
45,153.4,33.7,7.71,26.2,2.6,2,1
45,153.4,63.5,8.46,45,3.1,2,0
45,153.4,63.5,8.46,45,3.2,2,0
45,153.4,63.5,8.46,45,3.3,2,4
45,153.4,63.5,8.46,45,3.4,2,6
45,153.4,63.5,8.46,45,3.5,2,4
45,153.4,63.5,8.46,45,3.6,2,0
45,153.4,33.7,7.71,26.2,4.3,2,0
45,153.4,33.7,7.71,26.2,4.4,2,1
45,153.4,33.7,7.71,26.2,4.6,2,2
45,153.4,48.8,9.69,30.2,5.2,2,0
45,153.4,48.8,9.69,30.2,5.3,2,1
45,153.4,26.46,7.47,21.2,6.2,2,0
45,153.4,26.46,7.47,21.2,6.3,2,0
45,153.4,26.46,7.47,21.2,6.4,2,1
45,153.4,26.46,7.47,21.2,6.7,2,1
45,153.4,63.5,8.46,45,7.1,2,1
45,153.4,63.5,8.46,45,7.4,2,1
45,153.4,26.46,7.47,21.2,8.1,2,1
45,153.4,26.46,7.47,21.2,8.4,2,0
45,153.4,26.46,7.47,21.2,8.5,2,0
45,153.4,26.46,7.47,21.2,8.6,2,1
45,153.4,63.5,8.46,45,9.1,2,7
24.81,135.75,63.5,8.46,45,9.2,2,0
24.81,135.75,63.5,8.46,45,9.3,2,0
24.81,135.75,63.5,8.46,45,9.4,2,4
24.81,135.75,63.5,8.46,45,9.5,2,0
24.81,135.75,63.5,8.46,45,9.6,2,0
24.81,135.75,26.46,7.47,21.2,11.1,2,1
24.81,135.75,26.46,7.47,21.2,11.3,2,1
24.81,135.75,26.46,7.47,21.2,11.6,2,4
24.81,135.75,33.7,7.71,26.2,14.1,2,1
24.81,135.75,33.7,7.71,26.2,14.3,2,1
24.81,135.75,33.7,7.71,26.2,14.5,2,1
24.81,135.75,48.8,9.69,30.2,15.2,2,6
24.81,135.75,48.8,9.69,30.2,15.3,2,0
24.81,135.75,48.8,9.69,30.2,15.4,2,0
24.81,135.75,48.8,9.69,30.2,15.5,2,7
29.45,146.6,21.3,7.42,17.2,0.1,1,0
29.45,146.6,21.3,7.42,17.2,0.2,1,2
29.45,146.6,21.3,7.42,17.2,0.3,1,4
29.45,146.6,21.3,7.42,17.2,0.4,1,1
8.4,102.43,21.3,7.42,17.2,0.5,1,0
8.4,102.43,21.3,7.42,17.2,0.6,1,4
29.45,146.6,23.68,7.26,19.5,2.1,1,1
8.4,102.43,23.68,7.26,19.5,2.2,1,0
8.4,102.43,23.68,7.26,19.5,2.3,1,6
8.4,102.43,23.68,7.26,19.5,2.4,1,1
29.45,146.6,23.68,7.26,19.5,2.5,1,1
8.4,102.43,23.68,7.26,19.5,2.6,1,4
8.4,102.43,23.68,7.26,19.5,6.1,1,1
29.45,146.6,23.68,7.26,19.5,6.2,1,1
8.4,102.43,23.68,7.26,19.5,6.3,1,0
8.4,102.43,23.68,7.26,19.5,6.4,1,2
8.4,102.43,23.68,7.26,19.5,6.5,1,6
8.4,102.43,23.68,7.26,19.5,6.6,1,0
8.4,102.43,23.68,7.26,19.5,6.7,1,0
8.4,102.43,12.41,6.02,12.38,8.1,1,0
8.4,102.43,12.41,6.02,12.38,8.2,1,6
8.4,102.43,12.41,6.02,12.38,8.3,1,1
29.45,146.6,12.41,6.02,12.38,8.4,1,0
29.45,146.6,12.41,6.02,12.38,8.5,1,6
29.45,146.6,12.41,6.02,12.38,8.6,1,4
8.4,102.43,34.58,7.98,26,9.1,1,1
29.45,146.6,34.58,7.98,26,9.2,1,4
29.45,146.6,34.58,7.98,26,9.3,1,2
29.45,146.6,34.58,7.98,26,9.4,1,4
29.45,146.6,34.58,7.98,26,9.5,1,1
8.4,102.43,34.58,7.98,26,9.6,1,0
29.45,146.6,12.41,6.02,12.38,10.1,1,1
8.4,102.43,12.41,6.02,12.38,10.2,1,0
8.4,102.43,12.41,6.02,12.38,10.3,1,1
29.45,146.6,12.41,6.02,12.38,10.4,1,4
29.45,146.6,12.41,6.02,12.38,10.5,1,7
28.5,127.88,12.41,6.02,12.38,10.6,1,0
8.4,102.43,21.3,7.42,17.2,11.1,1,4
8.4,102.43,21.3,7.42,17.2,11.2,1,0
8.4,102.43,21.3,7.42,17.2,11.3,1,1
28.5,127.88,21.3,7.42,17.2,11.4,1,1
8.4,102.43,21.3,7.42,17.2,11.5,1,0
8.4,102.43,21.3,7.42,17.2,11.6,1,1
25.76,125.93,12.41,6.02,12.38,13.1,1,7
21.22,107.9,12.41,6.02,12.38,13.2,1,1
39.3,131.43,12.41,6.02,12.38,13.3,1,2
39.3,131.43,12.41,6.02,12.38,13.4,1,0
39.3,131.43,12.41,6.02,12.38,13.5,1,7
25.66,130.5,12.41,6.02,12.38,13.6,1,0
21.22,107.9,23.68,7.26,19.5,14.1,1,0
21.22,107.9,23.68,7.26,19.5,14.2,1,1
25.66,130.5,23.68,7.26,19.5,14.3,1,0
25.66,130.5,23.68,7.26,19.5,14.4,1,0
25.66,130.5,23.68,7.26,19.5,14.5,1,1
21.22,107.9,23.68,7.26,19.5,14.6,1,1
21.22,107.9,12.41,6.02,12.38,15.1,1,4
21.22,107.9,12.41,6.02,12.38,15.2,1,1
25.66,130.5,12.41,6.02,12.38,15.3,1,1
21.22,107.9,12.41,6.02,12.38,15.4,1,1
25.66,130.5,12.41,6.02,12.38,15.5,1,0
25.66,130.5,12.41,6.02,12.38,15.6,1,1
21.22,107.9,21.3,7.42,17.2,17.1,1,1
21.22,107.9,21.3,7.42,17.2,17.3,1,0
21.22,107.9,21.3,7.42,17.2,17.4,1,4
21.22,107.9,21.3,7.42,17.2,17.5,1,1
21.22,107.9,23.68,7.26,19.5,18.1,1,1
21.22,107.9,23.68,7.26,19.5,18.3,1,1
6,92.3,23.68,7.26,19.5,18.6,1,1
6,92.3,21.3,7.42,17.2,19.1,1,7
60.57,151.42,44.55,7.78,34.3,0.1,2,0
60.57,151.42,44.55,7.78,34.3,0.2,2,1
38.53,116.78,44.55,7.78,34.3,0.3,2,0
38.53,116.78,44.55,7.78,34.3,0.4,2,0
38.53,116.78,44.55,7.78,34.3,0.5,2,4
38.53,116.78,44.55,7.78,34.3,0.6,2,0
38.53,116.78,44.55,7.78,34.3,0.7,2,1
38.53,116.78,0,12.25,0,1.1,2,4
38.53,116.78,0,12.25,0,1.2,2,4
38.53,116.78,0,12.25,0,1.3,2,4
38.53,116.78,0,12.25,0,1.4,2,0
38.53,116.78,0,12.25,0,1.5,2,0
38.53,116.78,0,12.25,0,1.6,2,1
38.53,116.78,44.55,7.78,34.3,2.1,2,7
60.57,151.42,44.55,7.78,34.3,2.2,2,0
60.57,151.42,44.55,7.78,34.3,2.3,2,0
60.57,151.42,44.55,7.78,34.3,2.4,2,1
15.16,115.18,44.55,7.78,34.3,2.5,2,4
15.16,115.18,44.55,7.78,34.3,2.6,2,7
60.57,151.42,0,12.25,0,3.1,2,1
60.57,151.42,0,12.25,0,3.4,2,0
60.57,151.42,0,12.25,0,3.5,2,0
60.57,151.42,0,12.25,0,3.6,2,0
60.57,151.42,44.55,7.78,34.3,4.4,2,4
60.57,151.42,44.55,7.78,34.3,4.5,2,0
60.57,151.42,44.55,7.78,34.3,4.6,2,0
60.57,151.42,83.5,9.82,51,5.1,2,2
60.57,151.42,83.5,9.82,51,5.2,2,1
60.57,151.42,83.5,9.82,51,5.5,2,2
60.57,151.42,83.5,9.82,51,5.6,2,4
60.57,151.42,38.87,7.74,30.1,7.2,2,1
60.57,151.42,38.87,7.74,30.1,7.4,2,0
60.57,151.42,38.87,7.74,30.1,7.5,2,2
60.57,151.42,38.87,7.74,30.1,7.6,2,1
60.57,151.42,83.5,9.82,51,12.1,2,1
60.57,151.42,83.5,9.82,51,12.3,2,1
60.57,151.42,83.5,9.82,51,12.5,2,4
60.57,151.42,83.5,9.82,51,12.6,2,2
60.57,151.42,38.87,7.74,30.1,13.2,2,2
60.57,151.42,38.87,7.74,30.1,13.3,2,1
60.57,151.42,38.87,7.74,30.1,15.1,2,4
60.57,151.42,38.87,7.74,30.1,15.2,2,1
60.57,151.42,38.87,7.74,30.1,15.4,2,0
60.57,151.42,38.87,7.74,30.1,15.5,2,1
60.57,151.42,44.55,7.78,34.3,16.4,2,0
60.57,151.42,44.55,7.78,34.3,16.5,2,0
60.57,151.42,44.55,7.78,34.3,16.6,2,4
60.57,151.42,0,12.25,0,17.2,2,1
24.28,120.56,39,9.75,24,0.1,1,0
24.28,120.56,39,9.75,24,0.2,1,0
24.28,120.56,39,9.75,24,0.3,1,0
24.28,120.56,39,9.75,24,0.4,1,1
8,100,39,9.75,24,0.5,1,0
8,100,39,9.75,24,0.6,1,0
8,100,39,9.75,24,0.7,1,0
8,100,39,9.75,24,2.1,1,0
8,100,39,9.75,24,2.2,1,7
44.45,132.88,39,9.75,24,2.3,1,0
44.45,132.88,39,9.75,24,2.4,1,1
24.28,120.56,39,9.75,24,2.5,1,4
24.28,120.56,39,9.75,24,2.6,1,1
24.28,120.56,23.4,9,15.6,3.1,1,0
24.28,120.56,23.4,9,15.6,3.2,1,1
44.45,132.88,23.4,9,15.6,3.3,1,0
44.45,132.88,23.4,9,15.6,3.4,1,4
44.45,132.88,23.4,9,15.6,3.5,1,1
24.28,120.56,23.4,9,15.6,3.6,1,4
44.45,132.88,27.63,7.12,23.2,4.1,1,0
44.45,132.88,27.63,7.12,23.2,4.2,1,0
44.45,132.88,27.63,7.12,23.2,4.3,1,4
44.45,132.88,27.63,7.12,23.2,4.4,1,0
44.45,132.88,27.63,7.12,23.2,4.5,1,0
24.28,120.56,27.63,7.12,23.2,4.6,1,1
44.45,132.88,27.63,7.12,23.2,4.7,1,0
24.28,120.56,23.4,9,15.6,5.1,1,4
24.28,120.56,23.4,9,15.6,5.2,1,0
24.28,120.56,23.4,9,15.6,5.3,1,1
44.45,132.88,23.4,9,15.6,5.4,1,6
44.45,132.88,23.4,9,15.6,5.5,1,1
24.28,120.56,23.4,9,15.6,5.6,1,0
24.28,120.56,16.66,8.33,12,7.1,1,1
44.45,132.88,16.66,8.33,12,7.2,1,4
44.45,132.88,16.66,8.33,12,7.3,1,0
44.45,132.88,16.66,8.33,12,7.4,1,0
44.45,132.88,16.66,8.33,12,7.5,1,1
24.28,120.56,16.66,8.33,12,7.6,1,1
24.28,120.56,32.66,8.9,22,8.1,1,0
44.45,132.88,32.66,8.9,22,8.2,1,7
30.36,120.14,32.66,8.9,22,8.3,1,0
30.36,120.14,32.66,8.9,22,8.4,1,1
24.28,120.56,32.66,8.9,22,8.5,1,0
30.36,120.14,32.66,8.9,22,8.6,1,1
30.36,120.14,16.66,8.33,12,9.1,1,1
24.28,120.56,16.66,8.33,12,9.2,1,1
30.36,120.14,16.66,8.33,12,9.3,1,2
30.36,120.14,16.66,8.33,12,9.4,1,1
24.28,120.56,16.66,8.33,12,9.5,1,1
30.36,120.14,16.66,8.33,12,9.6,1,1
30.36,120.14,32.66,8.9,22,10.1,1,1
24.28,120.56,32.66,8.9,22,10.2,1,4
24.28,120.56,32.66,8.9,22,10.3,1,0
24.28,120.56,32.66,8.9,22,10.4,1,1
30.36,120.14,32.66,8.9,22,10.5,1,1
24.28,120.56,32.66,8.9,22,10.6,1,0
30.36,120.14,27.63,7.12,23.2,11.1,1,1
24.28,120.56,27.63,7.12,23.2,11.2,1,1
30.36,120.14,27.63,7.12,23.2,11.3,1,0
30.36,120.14,27.63,7.12,23.2,11.4,1,4
30.36,120.14,27.63,7.12,23.2,11.5,1,1
24.28,120.56,27.63,7.12,23.2,11.6,1,1
24.28,120.56,32.66,8.9,22,12.1,1,0
24.28,120.56,32.66,8.9,22,12.2,1,1
30.36,120.14,32.66,8.9,22,12.3,1,0
30.36,120.14,32.66,8.9,22,12.4,1,0
30.36,120.14,32.66,8.9,22,12.5,1,2
30.36,120.14,32.66,8.9,22,12.6,1,2
24.28,120.56,23.4,9,15.6,13.1,1,4
24.28,120.56,23.4,9,15.6,13.2,1,0
24.28,120.56,23.4,9,15.6,13.3,1,1
30.36,120.14,23.4,9,15.6,13.4,1,1
24.28,120.56,23.4,9,15.6,13.5,1,0
24.28,120.56,23.4,9,15.6,13.6,1,0
30.36,120.14,27.63,7.12,23.2,14.1,1,0
30.36,120.14,27.63,7.12,23.2,14.2,1,4
30.36,120.14,27.63,7.12,23.2,14.3,1,0
30.36,120.14,27.63,7.12,23.2,14.4,1,1
24.28,120.56,27.63,7.12,23.2,14.5,1,4
24.28,120.56,27.63,7.12,23.2,14.6,1,4
30.36,120.14,23.4,9,15.6,15.1,1,1
24.28,120.56,23.4,9,15.6,15.2,1,1
30.36,120.14,23.4,9,15.6,15.3,1,4
30.36,120.14,23.4,9,15.6,15.4,1,6
30.36,120.14,23.4,9,15.6,15.5,1,0
30.36,120.14,23.4,9,15.6,15.6,1,7
30.36,120.14,27.63,7.12,23.2,16.1,1,4
30.36,120.14,27.63,7.12,23.2,16.2,1,1
25.87,143.75,27.63,7.12,23.2,16.3,1,0
25.87,143.75,27.63,7.12,23.2,16.4,1,2
25.87,143.75,27.63,7.12,23.2,16.5,1,1
30.36,120.14,27.63,7.12,23.2,16.6,1,1
30.36,120.14,39,9.75,24,17.1,1,4
30.36,120.14,39,9.75,24,17.2,1,6
30.36,120.14,39,9.75,24,17.3,1,0
30.36,120.14,39,9.75,24,17.4,1,1
25.87,143.75,39,9.75,24,17.5,1,6
25.87,143.75,39,9.75,24,17.6,1,1
25.87,143.75,16.66,8.33,12,18.1,1,0
25.87,143.75,16.66,8.33,12,18.2,1,1
30.36,120.14,16.66,8.33,12,18.3,1,4
30.36,120.14,16.66,8.33,12,18.4,1,6
30.36,120.14,16.66,8.33,12,18.5,1,7
6.28,69.84,16.66,8.33,12,18.6,1,0
25.87,143.75,39,9.75,24,19.1,1,0
25.87,143.75,39,9.75,24,19.2,1,0
25.87,143.75,39,9.75,24,19.3,1,2
25.87,143.75,39,9.75,24,19.4,1,7
6.28,69.84,39,9.75,24,19.5,1,0
6.28,69.84,39,9.75,24,19.6,1,1
39.5,191.12,39,9.75,24,19.7,1,0
7,53.84,36.55,7.65,28.6,0.1,2,0
7,53.84,36.55,7.65,28.6,0.2,2,0
7,53.84,36.55,7.65,28.6,0.3,2,0
7,53.84,36.55,7.65,28.6,0.4,2,7
25,113.63,36.55,7.65,28.6,0.5,2,0
25,113.63,36.55,7.65,28.6,0.6,2,0
38.53,121.89,53,9.63,33,1.1,2,0
38.53,121.89,53,9.63,33,1.2,2,1
25,113.63,53,9.63,33,1.3,2,0
25,113.63,53,9.63,33,1.4,2,0
38.53,121.89,53,9.63,33,1.5,2,4
38.53,121.89,53,9.63,33,1.6,2,0
38.53,121.89,53,9.63,33,1.7,2,4
25,113.63,36.55,7.65,28.6,2.1,2,6
25,113.63,36.55,7.65,28.6,2.2,2,0
38.53,121.89,36.55,7.65,28.6,2.3,2,0
38.53,121.89,36.55,7.65,28.6,2.4,2,0
38.53,121.89,36.55,7.65,28.6,2.5,2,1
25,113.63,36.55,7.65,28.6,2.6,2,6
25,113.63,36.55,7.65,28.6,2.7,2,4
38.53,121.89,0,10.46,0,3.1,2,0
38.53,121.89,0,10.46,0,3.2,2,0
38.53,121.89,0,10.46,0,3.3,2,0
38.53,121.89,0,10.46,0,3.4,2,4
38.53,121.89,0,10.46,0,3.5,2,0
38.53,121.89,0,10.46,0,3.6,2,1
38.53,121.89,53,9.63,33,4.1,2,6
38.53,121.89,53,9.63,33,4.2,2,0
38.53,121.89,53,9.63,33,4.3,2,7
25,113.63,53,9.63,33,4.4,2,0
25,113.63,53,9.63,33,4.5,2,4
25,113.63,53,9.63,33,4.6,2,4
26.26,136.33,0,10.46,0,5.1,2,1
25,113.63,0,10.46,0,5.2,2,1
26.26,136.33,0,10.46,0,5.3,2,1
25,113.63,0,10.46,0,5.4,2,1
26.26,136.33,0,10.46,0,5.5,2,0
26.26,136.33,0,10.46,0,5.6,2,7
25,113.63,21.33,7.11,18,6.1,2,0
25,113.63,21.33,7.11,18,6.2,2,7
72.2,145.56,21.33,7.11,18,6.3,2,6
72.2,145.56,21.33,7.11,18,6.4,2,1
31,135.51,21.33,7.11,18,6.5,2,0
31,135.51,21.33,7.11,18,6.6,2,3
31,135.51,0,10.46,0,7.1,2,0
31,135.51,0,10.46,0,7.2,2,0
31,135.51,0,10.46,0,7.3,2,4
31,135.51,0,10.46,0,7.4,2,1
72.2,145.56,0,10.46,0,7.5,2,6
72.2,145.56,0,10.46,0,7.6,2,6
31,135.51,21.33,7.11,18,8.1,2,1
72.2,145.56,21.33,7.11,18,8.2,2,0
72.2,145.56,21.33,7.11,18,8.3,2,0
31,135.51,21.33,7.11,18,8.4,2,1
72.2,145.56,21.33,7.11,18,8.5,2,0
72.2,145.56,21.33,7.11,18,8.6,2,1
31,135.51,21.33,7.11,18,8.7,2,1
72.2,145.56,21.33,7.11,18,8.8,2,7
31,135.51,39.33,7.57,31.1,9.2,2,0
31,135.51,39.33,7.57,31.1,9.3,2,2
31,135.51,39.33,7.57,31.1,9.4,2,1
31,135.51,21.33,7.11,18,10.4,2,1
31,135.51,39.33,7.57,31.1,11.1,2,1
31,135.51,39.33,7.57,31.1,11.3,2,1
31,135.51,39.33,7.57,31.1,11.6,2,1
31,135.51,51,9.18,33.3,12.1,2,2
31,135.51,51,9.18,33.3,12.2,2,1
31,135.51,51,9.18,33.3,12.6,2,1
31,135.51,53,9.63,33,13.1,2,0
31,135.51,53,9.63,33,13.2,2,0
31,135.51,53,9.63,33,13.3,2,0
31,135.51,53,9.63,33,13.4,2,0
31,135.51,53,9.63,33,13.5,2,1
0,0,51,9.18,33.3,14.2,2,1
31,135.51,51,9.18,33.3,14.3,2,0
31,135.51,51,9.18,33.3,14.4,2,1
0,0,51,9.18,33.3,14.5,2,0
0,0,51,9.18,33.3,14.6,2,1
0,0,53,9.63,33,15.1,2,1
31,135.51,53,9.63,33,15.2,2,1
0,0,53,9.63,33,15.3,2,0
0,0,53,9.63,33,15.4,2,1
31,135.51,53,9.63,33,15.5,2,1
0,0,53,9.63,33,15.6,2,0
31,135.51,36.55,7.65,28.6,16.1,2,4
31,135.51,36.55,7.65,28.6,16.2,2,1
0,0,36.55,7.65,28.6,16.3,2,4
0,0,36.55,7.65,28.6,16.4,2,1
31,135.51,36.55,7.65,28.6,16.5,2,1
0,0,36.55,7.65,28.6,16.6,2,1
31,135.51,36.55,7.65,28.6,16.7,2,1
31,135.51,51,9.18,33.3,17.1,2,7
0,0,51,9.18,33.3,17.2,2,0
0,0,51,9.18,33.3,17.3,2,1
9,180,51,9.18,33.3,17.4,2,1
0,0,51,9.18,33.3,17.5,2,1
9,180,51,9.18,33.3,17.6,2,1
9,180,36.55,7.65,28.6,18.1,2,1
0,0,36.55,7.65,28.6,18.2,2,4
0,0,36.55,7.65,28.6,18.3,2,7
0,0,36.55,7.65,28.6,18.4,2,2
0,0,36.55,7.65,28.6,18.5,2,0
0,0,36.55,7.65,28.6,18.6,2,0
9,180,51,9.18,33.3,19.1,2,1
0,0,51,9.18,33.3,19.2,2,2
0,0,51,9.18,33.3,19.3,2,0
0,0,51,9.18,33.3,19.4,2,0
0,0,51,9.18,33.3,19.5,2,0
0,0,51,9.18,33.3,19.6,2,1
19,103.63,0,16.33,0,0.1,1,7
31.8,118.65,0,16.33,0,0.2,1,0
31.8,118.65,0,16.33,0,0.3,1,0
31.8,118.65,0,16.33,0,0.4,1,0
31.8,118.65,0,16.33,0,0.5,1,4
31.8,118.65,0,16.33,0,0.6,1,0
24.54,127.35,26.31,8.45,18.6,1.1,1,1
31.8,118.65,26.31,8.45,18.6,1.2,1,0
31.8,118.65,26.31,8.45,18.6,1.3,1,4
31.8,118.65,26.31,8.45,18.6,1.4,1,0
31.8,118.65,26.31,8.45,18.6,1.5,1,1
24.54,127.35,26.31,8.45,18.6,1.6,1,1
24.54,127.35,0,16.33,0,2.1,1,1
31.8,118.65,0,16.33,0,2.2,1,1
24.54,127.35,0,16.33,0,2.3,1,6
24.54,127.35,0,16.33,0,2.4,1,0
24.54,127.35,0,16.33,0,2.5,1,0
24.54,127.35,0,16.33,0,2.6,1,0
31.8,118.65,26.31,8.45,18.6,3.1,1,0
31.8,118.65,26.31,8.45,18.6,3.2,1,0
31.8,118.65,26.31,8.45,18.6,3.3,1,7
24.6,117.14,26.31,8.45,18.6,3.4,1,0
24.6,117.14,26.31,8.45,18.6,3.5,1,4
24.6,117.14,26.31,8.45,18.6,3.6,1,0
24.54,127.35,32.62,8.21,23.8,4.1,1,0
24.54,127.35,32.62,8.21,23.8,4.2,1,1
24.6,117.14,32.62,8.21,23.8,4.3,1,7
24.54,127.35,32.62,8.21,23.8,4.4,1,1
24.54,127.35,26.31,8.45,18.6,5.1,1,0
24.54,127.35,26.31,8.45,18.6,5.2,1,1
